station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MKE,2025-07-26 09:52,68.00,67.00,96.61,140.00,3.00,0.09,29.97,1014.60,4.00,M,SCT,OVC,M,M,3800.00,4700.00,M,M,-RA BR,M,M,M,M,M,M,68.00,KMKE 260952Z 14003KT 4SM -RA BR SCT038 OVC047 20/19 A2997 RMK AO2 SLP146 P0009 T02000194,M
MKE,2025-07-26 10:07,69.00,66.00,90.18,140.00,5.00,T,29.97,M,6.00,M,BKN,BKN,OVC,M,2600.00,3700.00,4700.00,M,-RA BR,M,M,M,M,M,M,69.00,KMKE 261007Z 14005KT 6SM -RA BR BKN026 BKN037 OVC047 21/19 A2997 RMK AO2 P0000 T02060189,M
MKE,2025-07-26 10:33,68.00,66.00,93.33,70.00,3.00,T,29.98,M,6.00,M,FEW,SCT,OVC,M,400.00,2300.00,3000.00,M,-RA BR,M,M,M,M,M,M,68.00,KMKE 261033Z 07003KT 6SM -RA BR FEW004 SCT023 OVC030 20/19 A2998 RMK AO2 P0000 T02000189,M
MKE,2025-07-26 10:52,69.00,67.00,93.36,0.00,0.00,T,29.98,1014.80,6.00,M,SCT,OVC,M,M,400.00,3200.00,M,M,-RA BR,M,M,M,M,M,M,69.00,KMKE 261052Z 00000KT 6SM -RA BR SCT004 OVC032 21/19 A2998 RMK AO2 SLP148 P0000 T02060194,M
MKE,2025-07-26 11:05,68.00,67.00,96.61,0.00,0.00,0.01,29.98,M,4.00,M,BKN,OVC,M,M,400.00,3200.00,M,M,BR,M,M,M,M,M,M,68.00,KMKE 261105Z 00000KT 4SM BR BKN004 OVC032 20/19 A2998 RMK AO2 RAE05 P0001 T02000194,M
MKE,2025-07-26 11:52,69.00,68.00,96.63,0.00,0.00,0.01,29.98,1014.70,4.00,M,BKN,OVC,M,M,300.00,3500.00,M,M,BR,M,M,M,M,M,M,69.00,KMKE 261152Z 00000KT 4SM BR BKN003 OVC035 21/20 A2998 RMK AO2 RAE05 SLP147 P0001 60010 70010 T02060200 10217 20194 56001,M
MKE,2025-07-26 12:17,70.00,69.00,96.64,0.00,0.00,T,29.98,M,2.50,M,SCT,BKN,OVC,M,500.00,3600.00,6000.00,M,-RA BR,M,M,M,M,M,M,70.00,KMKE 261217Z 00000KT 2 1/2SM -RA BR SCT005 BKN036 OVC060 21/21 A2998 RMK AO2 RAB09 P0000 T02110206,M
MKE,2025-07-26 12:52,70.00,69.00,96.64,0.00,0.00,T,29.98,1014.80,2.00,M,SCT,BKN,OVC,M,300.00,5000.00,11000.00,M,-RA BR,M,M,M,M,M,M,70.00,KMKE 261252Z 00000KT 2SM -RA BR SCT003 BKN050 OVC110 21/21 A2998 RMK AO2 SFC VIS 2 1/2 RAB09 SLP148 P0000 T02110206,M
MKE,2025-07-26 13:19,71.00,70.00,96.66,0.00,0.00,0.01,29.98,M,3.00,M,FEW,BKN,OVC,M,200.00,3900.00,5500.00,M,BR,M,M,M,M,M,M,71.00,KMKE 261319Z 00000KT 3SM BR FEW002 BKN039 OVC055 22/21 A2998 RMK AO2 SFC VIS 4 RAE12 P0001 T02170211,M
MKE,2025-07-26 13:52,72.00,70.00,93.44,170.00,5.00,0.01,29.98,1014.80,3.00,M,FEW,SCT,OVC,M,400.00,1500.00,4200.00,M,BR,M,M,M,M,M,M,72.00,KMKE 261352Z COR 17005KT 3SM BR FEW004 SCT015 OVC042 22/21 A2998 RMK AO2 SFC VIS 4 RAE12 SLP148 P0001 T02220211,M
MKE,2025-07-26 14:15,73.00,71.00,93.47,170.00,5.00,0.00,29.98,M,3.00,M,FEW,BKN,OVC,M,400.00,1400.00,5500.00,M,BR,M,M,M,M,M,M,73.00,KMKE 261415Z 17005KT 3SM BR FEW004 BKN014 OVC055 23/22 A2998 RMK AO2 SFC VIS 4 T02280217,M
MKE,2025-07-26 14:52,75.00,72.00,90.42,210.00,7.00,0.00,29.98,1014.80,5.00,M,OVC,M,M,M,900.00,M,M,M,BR,M,M,M,M,M,M,75.00,KMKE 261452Z 21007KT 5SM BR OVC009 24/22 A2998 RMK AO2 SLP148 60001 T02390222 51001,M
MKE,2025-07-26 15:52,76.00,72.00,87.46,260.00,3.00,0.00,29.98,1014.80,6.00,M,SCT,BKN,BKN,OVC,900.00,9000.00,11000.00,14000.00,BR,M,M,M,M,M,M,76.00,KMKE 261552Z 26003KT 6SM BR SCT009 BKN090 BKN110 OVC140 24/22 A2998 RMK AO2 SLP148 T02440222,M
MKE,2025-07-26 16:52,76.00,72.00,87.46,240.00,5.00,0.00,29.98,1014.70,7.00,M,SCT,BKN,OVC,M,1200.00,1800.00,11000.00,M,M,M,M,M,M,M,M,76.00,KMKE 261652Z 24005KT 7SM SCT012 BKN018 OVC110 24/22 A2998 RMK AO2 SLP147 T02440222,M
MKE,2025-07-26 17:16,77.00,72.00,84.61,290.00,5.00,0.00,29.97,M,8.00,M,FEW,SCT,BKN,OVC,1000.00,2000.00,11000.00,13000.00,M,M,M,M,M,M,M,77.00,KMKE 261716Z 29005KT 8SM FEW010 SCT020 BKN110 OVC130 25/22 A2997 RMK AO2 T02500222,M
MKE,2025-07-26 17:52,78.00,72.00,81.86,240.00,10.00,0.00,29.97,1014.60,10.00,M,SCT,SCT,BKN,OVC,1700.00,11000.00,15000.00,25000.00,M,M,M,M,M,M,M,78.00,KMKE 261752Z 24010KT 10SM SCT017 SCT110 BKN150 OVC250 26/22 A2997 RMK AO2 SLP146 60001 T02560222 10261 20206 58003,M
MKE,2025-07-26 18:02,79.00,71.00,76.58,230.00,7.00,0.00,29.97,M,10.00,M,SCT,BKN,BKN,OVC,1700.00,2300.00,2900.00,13000.00,M,M,M,M,M,M,M,79.00,KMKE 261802Z 23007KT 10SM SCT017 BKN023 BKN029 OVC130 26/22 A2997 RMK AO2 T02610217,M
MKE,2025-07-26 18:52,79.00,71.00,76.58,230.00,5.00,0.00,29.95,1013.80,10.00,M,FEW,SCT,BKN,OVC,1900.00,2700.00,15000.00,25000.00,M,M,M,M,M,M,M,79.00,KMKE 261852Z 23005KT 10SM FEW019 SCT027 BKN150 OVC250 26/22 A2995 RMK AO2 SLP138 T02610217,M
MKE,2025-07-26 19:52,82.00,70.00,67.13,210.00,8.00,0.00,29.95,1013.80,10.00,M,SCT,BKN,BKN,BKN,2700.00,16000.00,19000.00,25000.00,M,M,M,M,M,M,M,85.82,KMKE 261952Z 21008KT 10SM SCT027 BKN160 BKN190 BKN250 28/21 A2995 RMK AO2 SLP138 TCU DSNT W-NW T02780211,M
MKE,2025-07-26 20:52,83.00,71.00,67.24,210.00,9.00,0.00,29.94,1013.20,10.00,M,FEW,SCT,BKN,BKN,2700.00,4600.00,14000.00,25000.00,M,M,M,M,M,M,M,87.66,KMKE 262052Z 21009KT 10SM FEW027 SCT046 BKN140 BKN250 28/22 A2994 RMK AO2 SLP132 TCU DSNT N-NE T02830217 56012,M
MKE,2025-07-26 21:52,83.00,71.00,67.24,220.00,13.00,0.00,29.92,1012.70,10.00,M,FEW,SCT,BKN,M,2700.00,4300.00,25000.00,M,M,M,M,M,M,M,M,87.66,KMKE 262152Z 22013KT 10SM FEW027 SCT043 BKN250 28/22 A2992 RMK AO2 SLP127 TCU DSNT N-NE T02830217,M
MKE,2025-07-26 22:52,84.00,71.00,65.11,230.00,10.00,0.00,29.92,1012.60,10.00,M,SCT,BKN,BKN,M,2800.00,4300.00,25000.00,M,M,M,M,M,M,M,M,88.96,KMKE 262252Z 23010KT 10SM SCT028TCU BKN043 BKN250 29/22 A2992 RMK AO2 SLP126 TCU ALQDS T02890217,M
MKE,2025-07-26 23:52,82.00,71.00,69.45,220.00,10.00,0.00,29.91,1012.30,10.00,M,SCT,SCT,BKN,M,2800.00,3400.00,25000.00,M,M,M,M,M,M,M,M,86.32,KMKE 262352Z COR 22010KT 10SM SCT028 SCT034 BKN250 28/22 A2991 RMK AO2 SLP123 TCU DSNT SE-W AND N-NE T02780217 10289 20256 56009,M
MKE,2025-07-27 00:52,82.00,70.00,67.13,240.00,6.00,0.00,29.93,1012.90,10.00,M,FEW,FEW,M,M,3500.00,25000.00,M,M,M,M,M,M,M,M,M,85.82,KMKE 270052Z 24006KT 10SM FEW035 FEW250 28/21 A2993 RMK AO2 SLP129 TCU DSNT N T02780211,M
MKE,2025-07-27 01:52,79.00,71.00,76.58,220.00,5.00,0.00,29.95,1013.60,10.00,M,FEW,SCT,SCT,M,3500.00,8000.00,20000.00,M,M,M,M,M,M,M,M,79.00,KMKE 270152Z 22005KT 10SM FEW035 SCT080 SCT200 26/22 A2995 RMK AO2 SLP136 T02610217,M
MKE,2025-07-27 02:52,79.00,71.00,76.58,240.00,4.00,0.00,29.96,1013.90,10.00,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,79.00,KMKE 270252Z 24004KT 10SM FEW070 26/22 A2996 RMK AO2 SLP139 OCNL LTG DSNT S T02610217 51016,M
MKE,2025-07-27 03:52,77.00,71.00,81.79,240.00,4.00,0.00,29.96,1014.20,10.00,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,77.00,KMKE 270352Z 24004KT 10SM FEW070 25/22 A2996 RMK AO2 SLP142 OCNL LTG DSNT S T02500217,M
MKE,2025-07-27 04:52,77.00,71.00,81.79,250.00,3.00,0.00,29.97,1014.20,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,77.00,KMKE 270452Z 25003KT 10SM FEW090 25/22 A2997 RMK AO2 SLP142 OCNL LTG DSNT SE T02500217,M
MKE,2025-07-27 05:52,76.00,71.00,84.55,250.00,4.00,0.00,29.97,1014.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KMKE 270552Z 25004KT 10SM CLR 24/22 A2997 RMK AO2 SLP142 T02440217 10278 20244 402890194 51003,M
MKE,2025-07-27 06:52,75.00,71.00,87.41,270.00,4.00,0.00,29.97,1014.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KMKE 270652Z 27004KT 10SM CLR 24/22 A2997 RMK AO2 SLP144 T02390217,M
MKE,2025-07-27 07:52,74.00,71.00,90.38,260.00,3.00,0.00,29.98,1014.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KMKE 270752Z 26003KT 10SM CLR 23/22 A2998 RMK AO2 SLP147 T02330217,M
MKE,2025-07-27 08:52,73.00,71.00,93.47,280.00,3.00,0.00,29.98,1014.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KMKE 270852Z 28003KT 10SM CLR 23/22 A2998 RMK AO2 SLP146 T02280217 50004,M
MKE,2025-07-27 09:52,72.00,70.00,93.44,260.00,3.00,0.00,29.98,1014.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.00,KMKE 270952Z 26003KT 10SM CLR 22/21 A2998 RMK AO2 SLP148 T02220211,M
MKE,2025-07-27 10:52,72.00,70.00,93.44,0.00,0.00,0.00,30.00,1015.50,10.00,M,FEW,FEW,M,M,8000.00,25000.00,M,M,M,M,M,M,M,M,M,72.00,KMKE 271052Z 00000KT 10SM FEW080 FEW250 22/21 A3000 RMK AO2 SLP155 TCU DSNT SW T02220211,M
MKE,2025-07-27 11:52,73.00,71.00,93.47,0.00,0.00,0.00,30.01,1015.80,10.00,M,FEW,FEW,M,M,4000.00,25000.00,M,M,M,M,M,M,M,M,M,73.00,KMKE 271152Z 00000KT 10SM FEW040 FEW250 23/22 A3001 RMK AO2 SLP158 TCU DSNT S-SW 70001 T02280217 10244 20211 53011,M
MKE,2025-07-27 12:52,78.00,73.00,84.67,310.00,4.00,0.00,30.03,1016.30,10.00,M,FEW,FEW,M,M,4000.00,25000.00,M,M,M,M,M,M,M,M,M,78.00,KMKE 271252Z 31004KT 10SM FEW040 FEW250 26/23 A3003 RMK AO2 SLP163 TCU DSNT S AND SW T02560228,M
MKE,2025-07-27 13:52,81.00,73.00,76.76,0.00,0.00,0.00,30.04,1016.50,10.00,M,FEW,FEW,M,M,1800.00,25000.00,M,M,M,M,M,M,M,M,M,85.82,KMKE 271352Z 00000KT 10SM FEW018 FEW250 27/23 A3004 RMK AO2 SLP165 T02720228,M
MKE,2025-07-27 14:52,84.00,73.00,69.67,90.00,4.00,0.00,30.04,1016.70,10.00,M,FEW,FEW,M,M,2400.00,25000.00,M,M,M,M,M,M,M,M,M,90.37,KMKE 271452Z 09004KT 10SM FEW024 FEW250 29/23 A3004 RMK AO2 SLP167 T02890228 51010,M
MKE,2025-07-27 15:52,84.00,73.00,69.67,80.00,5.00,0.00,30.03,1016.40,10.00,M,FEW,FEW,M,M,3000.00,25000.00,M,M,M,M,M,M,M,M,M,90.37,KMKE 271552Z 08005KT 10SM FEW030 FEW250 29/23 A3003 RMK AO2 SLP164 T02890228,M
MKE,2025-07-27 16:52,84.00,72.00,67.36,100.00,7.00,0.00,30.05,1017.00,10.00,M,FEW,FEW,M,M,3500.00,25000.00,M,M,M,M,M,M,M,M,M,89.64,KMKE 271652Z 10007KT 10SM FEW035 FEW250 29/22 A3005 RMK AO2 SLP170 T02890222,M
MKE,2025-07-27 17:52,84.00,73.00,69.67,130.00,8.00,0.00,30.05,1017.10,10.00,M,FEW,FEW,M,M,3800.00,25000.00,M,M,M,M,M,M,M,M,M,90.37,KMKE 271752Z 13008KT 10SM FEW038 FEW250 29/23 A3005 RMK AO2 SLP171 T02890228 10294 20233 53004,M
MKE,2025-07-27 18:52,84.00,73.00,69.67,120.00,8.00,0.00,30.05,1016.90,10.00,M,FEW,FEW,M,M,4000.00,25000.00,M,M,M,M,M,M,M,M,M,90.37,KMKE 271852Z 12008KT 10SM FEW040 FEW250 29/23 A3005 RMK AO2 SLP169 TCU DSNT SE T02890228,M
MKE,2025-07-27 19:52,84.00,71.00,65.11,120.00,9.00,0.00,30.04,1016.60,10.00,M,FEW,FEW,M,M,4000.00,25000.00,M,M,M,M,M,M,M,M,M,88.96,KMKE 271952Z 12009KT 10SM FEW040 FEW250 29/22 A3004 RMK AO2 SLP166 TCU DSNT S T02890217,M
MKE,2025-07-27 20:52,85.00,70.00,60.95,120.00,9.00,0.00,30.03,1016.20,10.00,M,FEW,FEW,M,M,4000.00,25000.00,M,M,M,M,M,M,M,M,M,89.55,KMKE 272052Z 12009KT 10SM FEW040 FEW250 29/21 A3003 RMK AO2 SLP162 TCU DSNT S T02940211 58009,M
MKE,2025-07-27 21:52,85.00,72.00,65.23,110.00,6.00,0.00,30.02,1016.10,10.00,M,FEW,FEW,M,M,4000.00,20000.00,M,M,M,M,M,M,M,M,M,90.97,KMKE 272152Z 11006KT 10SM FEW040 FEW200 29/22 A3002 RMK AO2 SLP161 TCU DSNT S T02940222,M
MKE,2025-07-27 22:52,83.00,70.00,65.00,130.00,8.00,0.00,30.02,1016.10,10.00,M,FEW,FEW,M,M,5000.00,20000.00,M,M,M,M,M,M,M,M,M,87.09,KMKE 272252Z 13008KT 10SM FEW050 FEW200 28/21 A3002 RMK AO2 SLP161 CB DSNT S T02830211,M
MKE,2025-07-27 23:52,82.00,69.00,64.88,130.00,8.00,0.00,30.03,1016.30,10.00,M,FEW,FEW,FEW,M,5000.00,20000.00,25000.00,M,M,M,M,M,M,M,M,85.36,KMKE 272352Z 13008KT 10SM FEW050 FEW200 FEW250 28/21 A3003 RMK AO2 SLP163 CB DSNT SE-S T02780206 10300 20278 53001,M
MKE,2025-07-28 00:52,81.00,71.00,71.74,140.00,6.00,0.00,30.02,1015.90,10.00,M,FEW,FEW,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,84.92,KMKE 280052Z 14006KT 10SM FEW090 FEW250 27/22 A3002 RMK AO2 SLP159 TCU DSNT SE-S T02720217,M
MKE,2025-07-28 01:52,79.00,70.00,74.02,160.00,7.00,0.00,30.01,1015.60,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,79.00,KMKE 280152Z 16007KT 10SM FEW250 26/21 A3001 RMK AO2 SLP156 T02610211,M
MKE,2025-07-28 02:52,77.00,70.00,79.06,0.00,0.00,0.00,30.03,1016.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KMKE 280252Z 00000KT 10SM CLR 25/21 A3003 RMK AO2 SLP162 T02500211 53000,M
MKE,2025-07-28 03:52,76.00,70.00,81.72,160.00,4.00,0.00,30.02,1016.00,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,76.00,KMKE 280352Z 16004KT 10SM FEW250 24/21 A3002 RMK AO2 SLP160 T02440211,M
MKE,2025-07-28 04:52,76.00,71.00,84.55,200.00,5.00,0.00,30.04,1016.60,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,76.00,KMKE 280452Z 20005KT 10SM FEW250 24/22 A3004 RMK AO2 SLP166 T02440217,M
MKE,2025-07-28 05:52,76.00,71.00,84.55,180.00,5.00,0.00,30.03,1016.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KMKE 280552Z 18005KT 10SM CLR 24/22 A3003 RMK AO2 SLP164 T02440217 10278 20239 403000211 52001,M
MKE,2025-07-28 06:52,75.00,71.00,87.41,230.00,3.00,0.00,30.03,1016.30,10.00,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,75.00,KMKE 280652Z 23003KT 10SM FEW035 24/22 A3003 RMK AO2 SLP163 T02390217,M
MKE,2025-07-28 07:52,76.00,72.00,87.46,280.00,3.00,0.00,30.03,1016.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KMKE 280752Z 28003KT 10SM CLR 24/22 A3003 RMK AO2 SLP161 T02440222,M
MKE,2025-07-28 08:52,73.00,71.00,93.47,0.00,0.00,0.00,30.03,1016.30,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,73.00,KMKE 280852Z 00000KT 10SM SCT070 23/22 A3003 RMK AO2 SLP163 T02280217 55001,M
MKE,2025-07-28 09:52,76.00,72.00,87.46,240.00,3.00,0.00,30.03,1016.50,10.00,M,FEW,SCT,M,M,7000.00,25000.00,M,M,M,M,M,M,M,M,M,76.00,KMKE 280952Z 24003KT 10SM FEW070 SCT250 24/22 A3003 RMK AO2 SLP165 T02440222 $,M
MKE,2025-07-28 10:52,77.00,72.00,84.61,230.00,4.00,0.00,30.05,1016.90,10.00,M,SCT,BKN,BKN,M,6000.00,7000.00,25000.00,M,M,M,M,M,M,M,M,77.00,KMKE 281052Z 23004KT 10SM SCT060 BKN070 BKN250 25/22 A3005 RMK AO2 SLP169 CB DSNT SW T02500222 $,M
MKE,2025-07-28 11:52,77.00,73.00,87.51,230.00,7.00,T,30.02,1015.80,10.00,M,SCT,BKN,OVC,M,6000.00,14000.00,25000.00,M,-RA,M,M,M,M,M,M,77.00,KMKE 281152Z 23007KT 10SM -RA SCT060 BKN140 OVC250 25/23 A3002 RMK AO2 RAB51 SLP158 P0000 60000 T02500228 10256 20228 58004 $,M
MKE,2025-07-28 12:52,77.00,73.00,87.51,250.00,3.00,T,29.99,1015.00,10.00,M,FEW,BKN,BKN,M,5000.00,18000.00,25000.00,M,M,M,M,M,M,M,M,77.00,KMKE 281252Z 25003KT 10SM FEW050 BKN180 BKN250 25/23 A2999 RMK AO2 RAE00 SLP150 P0000 T02500228,M
MKE,2025-07-28 13:52,80.00,73.00,79.30,310.00,5.00,0.00,30.04,1016.60,10.00,M,FEW,BKN,BKN,M,7000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,84.14,KMKE 281352Z 31005KT 10SM FEW070 BKN140 BKN250 27/23 A3004 RMK AO2 SLP166 T02670228,M
MKE,2025-07-28 14:52,83.00,69.00,62.81,20.00,9.00,0.00,30.05,1017.10,10.00,M,FEW,SCT,SCT,BKN,4700.00,7000.00,12000.00,15000.00,M,M,M,M,M,M,M,86.57,KMKE 281452Z 02009KT 10SM FEW047 SCT070 SCT120 BKN150 BKN250 28/21 A3005 RMK AO2 SLP171 60000 T02830206 53013,M
MKE,2025-07-28 15:52,87.00,65.00,48.15,340.00,6.00,0.00,30.06,1017.10,10.00,M,FEW,SCT,M,M,7500.00,25000.00,M,M,M,M,M,M,M,M,M,88.84,KMKE 281552Z 34006KT 10SM FEW075 SCT250 31/18 A3006 RMK AO2 SLP171 T03060183,M
MKE,2025-07-28 16:52,90.00,61.00,38.06,20.00,5.00,0.00,30.05,1017.00,10.00,M,FEW,FEW,M,M,7500.00,25000.00,M,M,M,M,M,M,M,M,M,90.06,KMKE 281652Z 02005KT 10SM FEW075 FEW250 32/16 A3005 RMK AO2 SLP170 T03220161,M
MKE,2025-07-28 17:52,90.00,63.00,40.85,20.00,5.00,0.00,30.04,1016.60,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,90.97,KMKE 281752Z 02005KT 10SM FEW250 32/17 A3004 RMK AO2 SLP166 60000 T03220172 10328 20244 58005,M
MKE,2025-07-28 18:52,90.00,62.00,39.43,30.00,8.00,0.00,30.04,1016.70,10.00,M,FEW,FEW,M,M,7000.00,25000.00,M,M,M,M,M,M,M,M,M,90.49,KMKE 281852Z 03008KT 10SM FEW070 FEW250 32/17 A3004 RMK AO2 SLP167 T03220167,M
MKE,2025-07-28 19:52,90.00,61.00,38.06,40.00,11.00,0.00,30.05,1017.00,10.00,M,FEW,FEW,M,M,6500.00,25000.00,M,M,M,M,M,M,M,M,M,90.06,KMKE 281952Z 04011KT 10SM FEW065 FEW250 32/16 A3005 RMK AO2 SLP170 T03220161,M
MKE,2025-07-28 20:52,88.00,65.00,46.65,60.00,8.00,0.00,30.06,1017.10,10.00,M,FEW,FEW,M,M,6500.00,25000.00,M,M,M,M,M,M,M,M,M,89.88,KMKE 282052Z 06008KT 10SM FEW065 FEW250 31/18 A3006 RMK AO2 SLP171 T03110183 53005,M
MKE,2025-07-28 21:52,88.00,65.00,46.65,70.00,5.00,0.00,30.07,1017.50,10.00,M,FEW,FEW,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,89.88,KMKE 282152Z 07005KT 10SM FEW060 FEW250 31/18 A3007 RMK AO2 SLP175 T03110183,M
MKE,2025-07-28 22:52,86.00,65.00,49.70,80.00,5.00,0.00,30.06,1017.40,10.00,M,FEW,FEW,M,M,5500.00,25000.00,M,M,M,M,M,M,M,M,M,87.80,KMKE 282252Z 08005KT 10SM FEW055 FEW250 30/18 A3006 RMK AO2 SLP174 CB DSNT S T03000183,M
MKE,2025-07-28 23:52,84.00,65.00,52.98,70.00,5.00,0.00,30.07,1017.60,10.00,M,FEW,FEW,M,M,5500.00,25000.00,M,M,M,M,M,M,M,M,M,85.79,KMKE 282352Z 07005KT 10SM FEW055 FEW250 29/18 A3007 RMK AO2 SLP176 T02890183 10328 20289 51004,M
MKE,2025-07-29 00:52,79.00,66.00,64.51,60.00,4.00,0.00,30.05,1017.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,KMKE 290052Z 06004KT 10SM CLR 26/19 A3005 RMK AO2 SLP172 T02610189,M
MKE,2025-07-29 01:52,76.00,69.00,78.98,40.00,4.00,0.00,30.07,1017.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KMKE 290152Z 04004KT 10SM CLR 24/21 A3007 RMK AO2 SLP178 T02440206,M
MKE,2025-07-29 02:52,76.00,70.00,81.72,70.00,3.00,0.00,30.09,1018.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KMKE 290252Z 07003KT 10SM CLR 24/21 A3009 RMK AO2 SLP185 T02440211 53009,M
MKE,2025-07-29 03:52,75.00,69.00,81.65,0.00,0.00,0.00,30.09,1018.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KMKE 290352Z 00000KT 10SM CLR 24/21 A3009 RMK AO2 SLP182 T02390206,M
MKE,2025-07-29 04:52,74.00,70.00,87.36,350.00,3.00,0.00,30.10,1018.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KMKE 290452Z 35003KT 10SM CLR 23/21 A3010 RMK AO2 SLP188 T02330211,M
MKE,2025-07-29 05:52,75.00,70.00,84.49,0.00,0.00,0.00,30.11,1018.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KMKE 290552Z 00000KT 10SM CLR 24/21 A3011 RMK AO2 SLP189 T02390211 10289 20228 403280228 53005,M
MKE,2025-07-29 06:52,75.00,69.00,81.65,0.00,0.00,0.00,30.08,1017.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KMKE 290652Z 00000KT 10SM CLR 24/21 A3008 RMK AO2 SLP179 T02390206,M
MKE,2025-07-29 07:52,73.00,68.00,84.37,0.00,0.00,0.00,30.08,1018.10,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,73.00,KMKE 290752Z 00000KT 10SM BKN250 23/20 A3008 RMK AO2 SLP181 T02280200,M
MKE,2025-07-29 08:52,76.00,67.00,73.73,290.00,6.00,0.00,30.14,1020.10,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,76.00,KMKE 290852Z 29006KT 10SM BKN250 24/19 A3014 RMK AO2 SLP201 T02440194 53012,M
MKE,2025-07-29 09:52,75.00,66.00,73.64,300.00,4.00,0.00,30.13,1019.60,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,75.00,KMKE 290952Z 30004KT 10SM BKN250 24/19 A3013 RMK AO2 SLP196 T02390189,M
MKE,2025-07-29 10:52,76.00,67.00,73.73,260.00,4.00,0.00,30.10,1018.60,10.00,M,SCT,BKN,BKN,M,12000.00,22000.00,25000.00,M,M,M,M,M,M,M,M,76.00,KMKE 291052Z 26004KT 10SM SCT120 BKN220 BKN250 24/19 A3010 RMK AO2 SLP186 T02440194,M
MKE,2025-07-29 11:52,75.00,68.00,78.90,190.00,6.00,0.00,30.08,1018.00,10.00,M,FEW,BKN,OVC,M,11000.00,18000.00,25000.00,M,M,M,M,M,M,M,M,75.00,KMKE 291152Z 19006KT 10SM FEW110 BKN180 OVC250 24/20 A3008 RMK AO2 SLP180 T02390200 10244 20222 58021,M
MKE,2025-07-29 12:52,77.00,68.00,73.83,270.00,4.00,0.00,30.08,1018.00,10.00,M,FEW,BKN,OVC,M,6500.00,16000.00,25000.00,M,M,M,M,M,M,M,M,77.00,KMKE 291252Z 27004KT 10SM FEW065 BKN160 OVC250 25/20 A3008 RMK AO2 PRESRR SLP180 T02500200,M
MKE,2025-07-29 13:52,80.00,69.00,69.23,220.00,8.00,0.00,30.09,1018.50,10.00,M,FEW,BKN,BKN,M,11000.00,15000.00,25000.00,M,M,M,M,M,M,M,M,82.86,KMKE 291352Z 22008KT 10SM FEW110 BKN150 BKN250 27/21 A3009 RMK AO2 SLP185 T02670206,M
MKE,2025-07-29 14:52,81.00,70.00,69.34,310.00,6.00,0.00,30.09,1018.60,10.00,M,SCT,BKN,M,M,16000.00,25000.00,M,M,M,M,M,M,M,M,M,84.52,KMKE 291452Z 31006KT 10SM SCT160 BKN250 27/21 A3009 RMK AO2 SLP186 T02720211 53004,M
